sofifa_id,short_name,nationality,overall,player_positions,work_rate,team_position
177802,M. Costanzo,Switzerland,67,"CM, CAM, ST",High/Medium,SUB
178215,L. Scaglia,Italy,67,"LB, RW, CM",High/Medium,RES
178289,S. Pontdemé,France,67,GK,Medium/Medium,GK
178414,K. Luijckx,Netherlands,67,CB,High/High,SUB
178520,A. Piccolo,Italy,67,"CF, CAM, RW",High/Medium,SUB
178589,S. Jamieson,Australia,67,LB,High/Medium,LB
179543,A. Nouri,Norway,67,RB,High/Medium,SUB
179687,J. Martínez,Mexico,67,RB,Medium/High,RB
180593,Iriome,Spain,67,"RM, RW, RB",Medium/Medium,RM
181010,L. Broxham,Australia,67,"CB, LB, CDM",Medium/High,CDM
181013,N. Gerzić,Sweden,67,"CM, CDM",Medium/Medium,RCM
181343,P. Bengtsson,Sweden,67,LB,High/Medium,LB
181381,A. Landgren,Sweden,67,"CDM, CB",High/High,RDM
181559,F. Bellugou,France,67,"CB, CDM",Medium/High,LCM
182094,Qin Sheng,China PR,67,"CDM, CB",Low/High,RDM
182096,Zheng Long,China PR,67,"LW, LM",High/Medium,SUB
182160,E. Knudtzon,Norway,67,"LM, RM",High/Medium,SUB
182365,J. Jones,England,67,GK,Medium/Medium,SUB
182451,Cheng Yuelei,China PR,67,GK,Medium/Medium,GK
182883,K. Agard,England,67,"ST, RW",High/High,RS
183138,K. Pearce,England,67,CB,Medium/Medium,CB
183151,M. Keita,Norway,67,"LM, LW, CAM",Medium/Medium,SUB
183425,T. Elliott,England,67,ST,High/Medium,SUB
183486,S. Wüthrich,Switzerland,67,"CAM, LM",High/Medium,CAM
183559,K. Engel,Kazakhstan,67,"LB, RB, CB",Medium/High,RES
183643,L. Königshofer,Austria,67,GK,Medium/Medium,GK
183686,M. de Luna,Mexico,67,CB,Low/High,SUB
184229,J. Thomassen,Norway,67,LB,Medium/Medium,LB
184283,J. Kalla,Germany,67,"RB, LB, RM",Medium/High,RB
184630,L. Daniels,England,67,GK,Medium/Medium,SUB
184747,C. Martin,Scotland,67,ST,Medium/Low,RES
184851,D. Vega,Argentina,67,GK,Medium/Medium,GK
184852,A. Lukimya,DR Congo,67,CB,Medium/Medium,RCB
184878,T. Høiland,Norway,67,ST,High/High,ST
186127,C. Evans,Wales,67,ST,High/Medium,SUB
186550,F. Monzón,Argentina,67,"LB, LM",High/Low,LB
186715,S. Salinas,USA,67,"LM, LB",High/High,SUB
186970,Gu Cao,China PR,67,CB,Medium/High,SUB
186979,I. Jiménez,Mexico,67,RB,High/Medium,RB
187550,Eduardo Neto,Brazil,67,"CDM, CM",Low/Medium,RCM
187701,G. Corral,Mexico,67,RB,High/Medium,RB
187915,E. Kujović,Sweden,67,ST,Low/Low,RES
187959,M. Peškovič,Slovakia,67,GK,Medium/Medium,GK
188232,K. Yoda,France,67,"RM, ST",Medium/Medium,SUB
188346,O. Kittner,Germany,67,CB,Medium/Medium,RCB
188724,M. Pietrowski,Poland,67,RB,Medium/Medium,RCB
188996,A. Nuhiu,Kosovo,67,ST,High/High,SUB
189054,Sandaza,Spain,67,ST,Medium/High,LS
189141,R. Söder,Sweden,67,"ST, CAM",High/Medium,CAM
189343,M. Bruscagin,Italy,67,"CB, RB, LB",Medium/High,SUB
189655,Z. Ondrášek,Czech Republic,67,ST,High/High,SUB
189730,F. Di Tacchio,Italy,67,"CM, CDM",Medium/High,RCM
189885,C. Noone,England,67,"RM, LM",High/Low,RM
189944,L. Gassama,Senegal,67,RB,Medium/Medium,RB
189952,K. Çelikay,Turkey,67,GK,Medium/Medium,GK
190021,Hugo Fraile,Spain,67,"RM, LM, ST",Medium/High,RM
190079,M. Janota,Poland,67,"CAM, LM",Medium/Low,LM
190139,Adaílton,Brazil,67,"ST, LM, CF",High/Medium,SUB
190332,N. Gorobsov,Argentina,67,"CAM, CM, CDM",Medium/Medium,LDM
190552,C. Pontius,USA,67,"RM, LM",High/Medium,SUB
190790,E. Castro,Mexico,67,CB,Medium/Medium,LCB
191105,R. Lundström,Sweden,67,"RWB, RB",High/Medium,SUB
191378,S. Kurata,Japan,67,"LM, CAM, CM",High/Medium,RCM
191800,T. Taguchi,Japan,67,"CM, CDM",High/Medium,SUB
191842,H. Muath,Saudi Arabia,67,"RB, RM",High/Medium,SUB
191843,A. Al Khaibari,Saudi Arabia,67,CDM,Low/High,CDM
191990,H. Milić,Croatia,67,"LM, LB",Medium/Medium,LM
192169,E. Friberg,Sweden,67,"CM, CDM",Medium/High,LCM
192250,M. Jurman,Australia,67,CB,Medium/Medium,RES
192283,V. Lundberg,Sweden,67,ST,High/Medium,SUB
192346,A. Taugourdeau,France,67,"CM, CDM",Medium/Medium,CDM
192439,M. Davidson,Scotland,67,CM,Medium/Medium,RCM
192624,S. Ferguson,Northern Ireland,67,LM,Medium/Medium,SUB
192695,N. Thompson,England,67,"RB, CDM, CB",Medium/High,SUB
192912,G. Merebashvili,Georgia,67,LM,High/Medium,RM
193103,P. Schönfeld,Germany,67,"CM, CDM",Medium/Medium,SUB
193244,B. Shuttleworth,USA,67,GK,Medium/Medium,SUB
193252,T. Schrammel,Austria,67,"LB, LM",Medium/Medium,LB
193312,S. Mielitz,Germany,67,GK,Medium/Medium,GK
193358,Romário,Brazil,67,CM,Medium/Medium,LCM
193427,F. Berenguer,France,67,"LM, CM",Medium/Medium,CAM
193475,P. Souaré,Senegal,67,LB,High/Medium,LB
193482,Zequinha,Portugal,67,"RW, ST",Medium/Low,RW
193578,T. Deric,USA,67,GK,Medium/Medium,SUB
193631,C. Groß,Germany,67,"CB, CDM",Medium/Medium,RES
193864,Bruno Monteiro,Portugal,67,"CM, CDM",High/High,SUB
193939,B. Kee,Northern Ireland,67,ST,Medium/Medium,SUB
194024,A. Soiledis,Greece,67,LB,High/Medium,SUB
194050,M. Grün,Germany,67,GK,Medium/Medium,RES
194076,Airam,Spain,67,ST,Medium/Medium,SUB
194086,D. Lévêque,France,67,LB,Medium/Medium,LB
194092,A. Uludağ,Turkey,67,"LB, CB",High/High,SUB
194150,S. Moore,England,67,GK,Medium/Medium,SUB
194349,J. Tinhan,France,67,"ST, RW",Medium/Medium,RW
194717,R. Grange,France,67,"RW, RM",Medium/Medium,RW
194907,K. Kanak,Turkey,67,"LB, LM, RM",Medium/Medium,SUB
195036,S. Winnall,England,67,ST,High/Low,RES
195834,A. Mathlouthi,Tunisia,67,GK,Medium/Medium,GK
196070,H. Martínez,Chile,67,CB,Low/High,SUB
196948,B. García,Honduras,67,"CM, CDM",High/Medium,LDM
196981,A. Bassoli,Italy,67,"LB, CB",Low/High,SUB
197391,L. Vilsvik,Norway,67,RB,Medium/Medium,RB
197496,Y. Al Mosailem,Saudi Arabia,67,GK,Medium/Medium,SUB
197896,A. Straith,Canada,67,"CB, CDM, RB",Low/Medium,RCB
197953,E. O'Kane,Republic of Ireland,67,"CDM, CM",Medium/Medium,RES
197966,J. Lacerda,Uruguay,67,CB,Medium/Medium,SUB
197981,S. Makienok,Denmark,67,ST,Medium/Low,SUB
198147,M. van der Maarel,Netherlands,67,"LB, CB, RB",Medium/High,SUB
198156,L. Marín,Argentina,67,"RB, RM, CB",Medium/Medium,RES
198178,A. Calisir,Armenia,67,CB,Medium/Medium,RCB
198330,I. Franjić,Australia,67,RWB,High/Medium,RWB
198377,L. Palmer,Scotland,67,"RB, LB",Medium/Low,LB
198687,S. Ciss,Senegal,67,"LB, LM",High/Medium,RES
199053,R. Bocalon,Italy,67,ST,High/Low,LS
199277,M. Jonckheere,Belgium,67,"CM, CAM, LM",High/High,SUB
199452,E. Borelli,Mexico,67,LB,Medium/Medium,SUB
199516,R. Holmes,England,67,"LM, RM, CAM",Medium/Medium,RES
199572,C. Deac,Romania,67,"RW, CM",High/Medium,RW
199747,J. Lauridsen,Denmark,67,LB,High/Medium,LB
199860,L. Gikiewicz,Poland,67,ST,Medium/High,SUB
200235,M. te Vrede,Netherlands,67,ST,Medium/Low,ST
200461,M. Makuszewski,Poland,67,RM,Medium/Medium,SUB
200466,V. Eicher,Germany,67,GK,Medium/Medium,SUB
200553,Nam Joon Jae,Korea Republic,67,"RM, LW, LM",High/Low,RM
200806,R. Smallwood,England,67,"CDM, CM",Low/High,SUB
200895,J. Morris,England,67,"LM, CM",Medium/Medium,LW
200898,A. Crawford,Scotland,67,CM,Medium/Low,SUB
200922,S. Schipplock,Germany,67,ST,High/Medium,RES
200981,N. Dumitru,Italy,67,"LM, ST",Medium/Low,LM
201265,N. Helenius,Denmark,67,ST,Medium/Low,SUB
201352,A. Iacobucci,Italy,67,GK,Medium/Medium,SUB
201362,Pardo,Spain,67,CB,Medium/Medium,SUB
201408,S. D'Elia,Italy,67,"LB, LM",High/Medium,LB
201875,J. Attinella,USA,67,GK,Medium/Medium,GK
202064,L. Arias,Colombia,67,"LM, LB",Medium/Medium,CAM
202170,M. Boxall,New Zealand,67,"CB, RB",Medium/Medium,LCB
202231,H. Jimenez,USA,67,"LB, RB, LM",High/High,SUB
202413,Hernán,Spain,67,"CM, CDM",Medium/Medium,SUB
202754,C. Râpă,Romania,67,RB,High/Medium,RB
202952,Park Jin Po,Korea Republic,67,"RM, LM",High/High,SUB
202974,Sin Se Gye,Korea Republic,67,"RB, CDM",Medium/Medium,RM
203173,Noguera,Spain,67,"RM, CM",Medium/Medium,SUB
203216,Héctor,Spain,67,LB,High/Medium,LB
203309,B. Halloran,Australia,67,"RM, CAM, ST",High/Low,RW
203377,A. Tighadouini,Morocco,67,"LM, LW, ST",Medium/Low,RES
203457,M. Fetsch,Germany,67,ST,Medium/High,SUB
203528,L. Bangoura,Guinea,67,"RM, LM",Medium/Low,SUB
203606,J. Skalák,Czech Republic,67,"LM, RM",Medium/Medium,SUB
204071,Gerard Badía,Spain,67,RM,High/Medium,SUB
204080,A. Montalto,Italy,67,ST,High/Low,SUB
204203,Xavi Molina,Spain,67,"RB, CB",Medium/High,SUB
204271,Cerrajería,Spain,67,"CAM, CM",Medium/Medium,SUB
204489,S. Elbers,Netherlands,67,"RW, LW",Medium/Low,SUB
204821,Y. Toutouh,Denmark,67,LM,Medium/Medium,SUB
205085,W. Kamavuaka,DR Congo,67,"CDM, CB",Low/Medium,SUB
205465,M. Pušić,Austria,67,ST,High/Medium,CAM
205676,Tekio,Spain,67,RB,Medium/Medium,RB
206549,E. Bush,USA,67,GK,Medium/Medium,GK
206633,L. Silva,USA,67,"ST, CAM",Medium/Medium,SUB
206635,N. DeLeon,USA,67,"RM, LM, RB",Medium/High,RM
207531,S. Thesker,Germany,67,CB,Medium/Medium,SUB
207741,M. Lieder,Netherlands,67,ST,High/Medium,ST
208371,M. Saeid,Sweden,67,"CM, CDM, CAM",High/Medium,SUB
208455,Choi Sung Geun,Korea Republic,67,"CM, CDM",Medium/High,RCM
208521,F. Brillant,France,67,CB,Medium/Medium,CB
208974,H. Bahebri,Saudi Arabia,67,"LM, RM",High/Low,RES
209017,Samuel,Brazil,67,ST,Medium/Medium,SUB
209711,R. Thelander,Denmark,67,CB,Low/High,RES
210140,A. Al Mayoof,Saudi Arabia,67,GK,Medium/Medium,GK
210147,M. Al Harbi,Saudi Arabia,67,LB,High/Medium,SUB
210182,M. Jahfali,Saudi Arabia,67,CB,Low/High,SUB
210209,M. Asiri,Saudi Arabia,67,ST,Medium/Low,SUB
210527,P. Paye,France,67,"RB, LB, RWB",Medium/Medium,SUB
210787,M. Dos Santos,Argentina,67,CB,Medium/Medium,SUB
210826,L. Gallegos,Chile,67,"CM, LM",High/High,SUB
211561,Cassiano,Brazil,67,ST,Medium/Low,SUB
211850,M. Starke,Namibia,67,"ST, CAM, LM",High/High,LCM
211870,D. Nazarov,Azerbaijan,67,ST,Medium/Medium,RW
211880,M. Welzmüller,Germany,67,"CDM, CM",Medium/Medium,RDM
211952,M. Thiel,Germany,67,"LM, RM",Medium/Medium,SUB
213117,S. Lex,Germany,67,"RM, LM, ST",High/Low,SUB
213327,A. Jovanović,Australia,67,CB,Low/High,CB
213338,J. Ring,Sweden,67,"RW, LW",Medium/Medium,RW
213618,D. Vallejos,Chile,67,"ST, RW",High/Medium,SUB
213878,Welinton Júnior,Brazil,67,"ST, RM",Medium/Medium,LS
214005,V. Giraldo,Colombia,67,RB,High/Medium,SUB
214063,E. Farias,Chile,67,"CDM, CM",Low/Medium,RDM
214091,Alcatraz,Colombia,67,"RB, RWB",Medium/Medium,RB
214094,C. Arias,Colombia,67,ST,High/Low,SUB
214319,F. Rodríguez,Colombia,67,CDM,Low/Medium,LDM
214331,L. Ruiz,Colombia,67,ST,Medium/Low,SUB
214406,A. Acevedo,Chile,67,CB,Medium/Medium,RCB
214493,J. Aguirre,Colombia,67,"CAM, RM",High/High,SUB
214630,A. Barrios,Chile,67,"RB, RM, CB",High/Medium,SUB
214684,S. Jaime,Argentina,67,"ST, RW, LW",Medium/Medium,SUB
214837,M. Donoso,Chile,67,ST,Medium/Medium,LS
214969,F. Godoy,Argentina,67,"CM, CDM",Medium/Medium,RES
214987,G. Voboril,Argentina,67,LB,High/Low,LB
215072,C. Díaz,Argentina,67,"RB, LB",Medium/Medium,RB
215085,R. Naranjo,Chile,67,GK,Medium/Medium,SUB
215092,M. Zenteno,Chile,67,CB,Medium/Medium,LCB
215594,A. Vlad,Romania,67,LB,Medium/High,LB
215999,D. Díaz,Chile,67,"CB, RB",Medium/Medium,LCB
216012,A. Imperiale,Argentina,67,CB,Medium/High,SUB
216017,H. Berríos,Chile,67,"RB, RM",Medium/Medium,RB
216237,K. Azamoum,France,67,"CM, CDM",Medium/High,SUB
216260,F. Kaufmann,Germany,67,"RM, RWB, RB",High/High,RM
216273,J. Kauko,Finland,67,CM,High/High,LCM
216281,M. Sušić,Bosnia Herzegovina,67,RB,Medium/Medium,SUB
216534,R. Rodriguez,Switzerland,67,"LM, LW, CAM",High/Low,LCM
216709,A. Sušac,Croatia,67,CB,Medium/Medium,LCB
216751,D. Bejarano,Bolivia,67,"RB, RWB, CDM",Medium/Medium,
217021,Sandro Lima,Brazil,67,ST,Medium/Medium,ST
217696,A. Doukha,Algeria,67,GK,Medium/Medium,GK
217990,J. Gómez,Argentina,67,RB,Medium/Medium,RB
218214,F. Ben Youssef,Tunisia,67,"ST, RM, LM",High/Low,SUB
220166,Avto,Georgia,67,LW,Medium/Medium,SUB
220700,M. Azira,Uganda,67,"CDM, CM",Medium/High,SUB
221050,W. Francis,Costa Rica,67,"LB, LWB",High/Low,LB
221378,C. Ramírez,Colombia,67,CB,Medium/Medium,LCB
221461,A. Vargas,Colombia,67,"CAM, LM, RM",Medium/Low,SUB
221552,S. Nilsen,Norway,67,"CDM, CM",Medium/High,SUB
221713,D. Lovitz,USA,67,"LB, LWB",Medium/High,LB
221824,Piao Cheng,China PR,67,CM,Medium/Medium,SUB
221847,M. Mirahmetjan,China PR,67,"CM, CDM, LM",Medium/Medium,LCM
221857,Jin Jingdao,China PR,67,"RM, LM",Medium/Medium,SUB
221924,K. Fisker,Denmark,67,"CM, RW",High/Medium,SUB
222134,T. Hamed,Egypt,67,"CDM, CM",Low/Medium,
222197,Bai Jiajun,China PR,67,LB,High/High,LB
222969,J. Hergault,France,67,RB,Medium/Medium,RB
223424,I. Depe,Turkey,67,"RM, LM, CAM",High/Low,SUB
223746,G. Stewart,Scotland,67,"ST, RM",Medium/Low,SUB
223857,O. Salinas,Chile,67,"LW, ST, RW",Medium/Medium,RS
224165,J. Huentelaf,Chile,67,"RW, LW",High/Low,SUB
224391,C. Psyché,France,67,CB,Medium/Medium,LCB
224420,S. Aškovski,FYR Macedonia,67,LM,High/Medium,RM
224496,G. Gutiérrez,Colombia,67,LB,Low/Medium,SUB
224506,M. Šitum,Croatia,67,"LM, RM, RB",High/Low,RES
224611,Lu Wenjun,China PR,67,"ST, RW, LW",Medium/Low,LW
225376,V. Achim,Romania,67,"CM, CDM",Medium/Medium,SUB
225715,S. Živec,Slovenia,67,"LM, CAM",High/Medium,LM
226033,E. Käck,Sweden,67,LB,High/Medium,LB
226286,G. Ávalos,Paraguay,67,"ST, RM",High/Medium,SUB
226416,R. Noya,Argentina,67,CB,Low/Medium,SUB
226757,M. Escudero,Argentina,67,CB,Medium/Medium,LCB
227412,D. Gómez,Colombia,67,"RB, LB, LM",Medium/Medium,RB
228130,Oh Seung Hoon,Korea Republic,67,GK,Medium/Medium,GK
228205,D. Cardoso,South Africa,67,"CB, LB, RB",Medium/High,LCB
228897,M. Alphonse,France,67,RB,High/High,RB
229055,S. Aytaç,Turkey,67,"LB, LM",Medium/Medium,SUB
229129,L. Memela,South Africa,67,"LW, LM, CAM",High/Medium,LW
229332,Campillo,Spain,67,"CAM, LM",Medium/Medium,SUB
229380,David Rocha,Spain,67,"CM, CDM",Medium/Medium,LCM
229460,A. Nalini,Italy,67,"LW, LM, ST",Medium/Medium,SUB
229641,M. Bagayoko,Cote d'Ivoire,67,"RB, RWB",High/Medium,
229750,T. D'Orazio,Italy,67,"LM, LB, LWB",High/Medium,SUB
230166,Fepe Avedo,Brazil,67,GK,Medium/Medium,SUB
230167,Mateus Tangil,Brazil,67,GK,Medium/Medium,SUB
230172,Traeira Lopes,Brazil,67,GK,Medium/Medium,GK
230203,Claytisco Branco,Brazil,67,RB,Medium/High,SUB
230220,Chris Farminhão,Brazil,67,"CB, RB",Medium/Medium,SUB
230238,Welson Leima,Brazil,67,"CDM, CM, CAM",Medium/Medium,SUB
230261,Renan Tojeiras,Brazil,67,"CDM, CM, CAM",High/High,SUB
230262,Nuno Cedrim,Brazil,67,"CAM, RM",Medium/Medium,SUB
230268,Estevãtinho,Brazil,67,CAM,Medium/Low,SUB
230288,Gustavo Pastinho,Brazil,67,"ST, RM",Medium/Medium,SUB
230306,Míchel Zabaco,Spain,67,CB,Medium/Medium,LCB
230321,Rafael de Aseiro,Brazil,67,GK,Medium/Medium,GK
230357,Kaio Aldair,Brazil,67,"RB, RM",High/Medium,SUB
230450,Breno Laranjeiro,Brazil,67,"CAM, ST",Medium/Medium,SUB
230467,Melvin Regalito,Brazil,67,"CAM, LM, CM",Medium/Medium,SUB
230471,Wilsson Rosito,Brazil,67,"CAM, LM",Medium/Medium,SUB
231563,F. Mercado,Colombia,67,ST,Medium/Low,LW
232125,J. Viveros,Colombia,67,"LM, RM, CAM",Medium/Medium,SUB
232295,F. Bejan,Romania,67,CB,Medium/Medium,LCB
232374,T. Ugajin,Japan,67,"LM, LB, RM",Medium/Medium,RM
232376,T. Aoki,Japan,67,"CM, CDM",Medium/High,LCM
232382,T. Takagi,Japan,67,"LM, CF, ST",High/Medium,SUB
232467,H. Mita,Japan,67,"CM, CDM",High/Medium,SUB
232469,Ramon Lopes,Brazil,67,"ST, LM",High/Low,SUB
232505,T. Hayashi,Japan,67,GK,Medium/Medium,SUB
232597,H. Fujiharu,Japan,67,"LB, LWB, LM",Medium/Medium,SUB
232620,K. Omori,Japan,67,"LM, RM, CM",Medium/Medium,RM
232622,S. Nagasawa,Japan,67,ST,Medium/Medium,RS
232728,Y. Yoshida,Japan,67,"LB, RB, LM",High/Medium,LB
232848,Y. Maruyama,Japan,67,CB,Low/High,SUB
232875,D. Nishi,Japan,67,"RB, RWB, RM",Medium/Medium,RWB
232887,A. Nakamura,Japan,67,"RM, LM",Medium/Medium,SUB
232919,N. Fujita,Japan,67,"CM, CDM, CAM",Medium/Medium,LCM
232946,K. Taketomi,Japan,67,"CF, ST, LM",Medium/Medium,SUB
233436,A. Mbekile,South Africa,67,"RB, CDM, CM",Medium/High,SUB
233569,F. Saucedo,Bolivia,67,"CM, CDM",Medium/High,
233870,Ricardo Alves,Portugal,67,CB,Medium/Medium,SUB
234004,Tomás Nuninho,Brazil,67,CDM,Medium/Medium,SUB
234016,Welliton Helmes,Brazil,67,CAM,Medium/Medium,SUB
234482,J. Christjansen,Denmark,67,"CM, CDM",High/Medium,RCM
234893,G. Mastinu,Italy,67,"CAM, RW",High/Medium,RES
236074,Fred Soidares,Brazil,67,"LB, CB",Medium/Medium,SUB
236169,Frederico Rendel,Brazil,67,CAM,High/Medium,SUB
236173,Alex Doneiro,Brazil,67,"CAM, ST",Medium/Low,SUB
236192,Claudio Silbeiro,Brazil,67,ST,Medium/Medium,SUB
236194,Venanzio Meirás,Brazil,67,"ST, CAM",Medium/Low,SUB
237247,Vinícius,Hungary,67,CB,Medium/Medium,
238015,J. Opoku,Netherlands,67,"RW, CAM, LW",Medium/Medium,RCM
238657,M. Heider,Germany,67,"ST, RM, LM",High/High,RM
238685,P. Herrmann,Germany,67,RB,Medium/High,RB
239637,C. Andriamahitsinoro,Madagascar,67,"ST, RM, LM",High/Medium,ST
239848,O. Dytyatev,Ukraine,67,CB,Medium/High,RCB
240206,T. Gjertsen,Norway,67,"LW, LM",High/High,LW
240258,O. Sangante,Senegal,67,"CDM, CM, CB",Medium/High,RCM
240689,J. Sandoval,Uruguay,67,RB,High/Medium,RB
241011,S. Jovanović,Serbia,67,"RM, LM, ST",Medium/Medium,RM
242028,R. Blanco,Argentina,67,CAM,Medium/Medium,LCM
242327,X. Mlambo,South Africa,67,"CM, CAM",Medium/Medium,SUB
242944,F. Pereyra,Argentina,67,CB,Low/Medium,RCB
244251,A. Turgeman,Israel,67,ST,Medium/Medium,SUB
244706,K. Behrens,Germany,67,"ST, RM",High/Medium,RM
245549,Romera,Spain,67,RB,High/Medium,SUB
245783,Paulo Vítor,Brazil,67,GK,Medium/Medium,SUB
246339,Paulinho,Brazil,67,"CDM, CM",Medium/High,RCM
247071,M. Abdulrahman,United Arab Emirates,67,"CAM, CM",Medium/Medium,SUB
247148,J. Segovia,Argentina,67,CB,Low/High,LCB
247423,G. Costa,Uruguay,67,"RW, RM",Medium/Medium,SUB
247767,T. Mabunda,South Africa,67,"CM, CDM",Medium/High,
247926,A. Russell,Hong Kong,67,CB,Medium/High,SUB
247963,I. Larie,Romania,67,CB,Medium/Medium,RCB
248043,G. Vașvari,Romania,67,"CM, CAM",Medium/Medium,RDM
248100,Romário Pires,Brazil,67,"CM, CDM",Medium/Medium,LDM
248755,T. Jaques,France,67,CB,Medium/High,CB
250798,R. Chamseddine,Algeria,67,GK,Medium/Medium,GK
251148,R. Zamponi,Argentina,67,CB,Medium/Medium,RES
251183,E. Cérica,Argentina,67,ST,Medium/Medium,SUB
251699,M. Guerreyro,Ecuador,67,"RM, RW",Medium/Medium,
251705,J. Breitez,Ecuador,67,LB,Medium/Medium,
252545,A. Cissé,Senegal,67,"CDM, RB, LB",Medium/Medium,SUB
252718,K. Suzuki,Japan,67,ST,Medium/Medium,SUB
242214,J. Sands,USA,66,"CDM, CB",Medium/High,SUB
246420,J. Doku,Belgium,66,RW,High/Low,SUB
243392,R. Matondo,Wales,66,"RM, LM",Medium/Medium,SUB
243627,Y. Adli,France,66,"CM, CAM",Low/Medium,SUB
244267,A. Marin,Croatia,66,"LW, RW, CAM",Medium/Medium,SUB
236378,A. Plizzari,Italy,66,GK,Medium/Medium,SUB
242238,O. Solet,France,66,CB,Medium/Medium,RES
242453,S. van den Berg,Netherlands,66,CB,Medium/Medium,SUB
244509,D. Jastrzembski,Germany,66,"LM, CAM",High/Medium,RES
245131,G. Tsitaishvili,Ukraine,66,"RM, LM",High/Medium,RES
248874,N. Armini,Italy,66,CB,Medium/High,RES
252339,Tiago Djaló,Portugal,66,CB,High/Medium,SUB
235955,R. Guitane,France,66,CAM,Medium/Medium,SUB
238616,Pedro Neto,Portugal,66,"CF, RW, ST",High/Medium,RES
241487,J. Ferreira,Colombia,66,"ST, RW",High/Medium,ST
245037,Eric García,Spain,66,CB,Low/High,RES
245703,I. Diveev,Russia,66,CB,Medium/Medium,RCB
246728,L. Traoré,Burkina Faso,66,ST,Medium/Medium,RES
233892,T. Sandoval,Argentina,66,ST,High/Medium,SUB
236804,F. Medina,Argentina,66,"LB, CB",Medium/Medium,LB
237708,M. Sylla,France,66,ST,High/Medium,SUB
240589,Miguel,Spain,66,ST,High/Medium,RES
245287,Sergio López,Spain,66,RB,High/Medium,RES
245437,A. Gaich,Argentina,66,ST,Medium/Medium,RES
231395,José Gomes,Portugal,66,ST,Medium/Medium,SUB
233917,D. Kutesa,Switzerland,66,"LW, RW",High/Medium,LW
238282,M. Coulibaly,Senegal,66,CM,Medium/Medium,RES
239138,Jeong Woo Yeong,Korea Republic,66,"RM, LM",High/Medium,RES
240215,C. Capone,Italy,66,LW,Medium/Medium,RF
245035,C. Gomes,France,66,"CDM, CM",Low/High,RES
245894,Robert,Spain,66,"RW, LW, ST",High/Medium,RES
251894,Show,Angola,66,"CM, CDM",Medium/Medium,SUB
229745,B. Enobakhare,Nigeria,66,"CAM, RM",Medium/Medium,SUB
230786,Pepelu,Spain,66,"CM, CDM",Medium/Medium,CDM
231442,M. Browne,England,66,"LW, RW, LM",High/Medium,SUB
235161,J. Maja,England,66,ST,Medium/Medium,SUB
236941,J. Hastie,Scotland,66,"RW, LW",High/Low,RES
240660,M. Léris,France,66,"CM, ST",Medium/Medium,SUB
241187,L. Geertruida,Netherlands,66,"CB, CDM, RB",Medium/Medium,RES
242528,T. Buitink,Netherlands,66,ST,Medium/Medium,SUB
242656,I. Meslier,France,66,GK,Medium/Medium,SUB
244401,M. Camara,Guinea,66,CB,Medium/Medium,SUB
247103,D. Hancko,Slovakia,66,LB,Medium/Medium,SUB
231973,D. Acosta,Honduras,66,"LB, RB, LWB",Medium/Medium,SUB
234886,M. Dimun,Slovakia,66,"CDM, CM",Medium/Medium,LCM
235171,A. Bongiovanni,Belgium,66,"CAM, CM",Medium/Medium,SUB
235413,R. Majecki,Poland,66,GK,Medium/Medium,GK
236467,F. Götze,Germany,66,"CB, CDM",Medium/Medium,SUB
237477,M. Tavernier,England,66,"LW, RW, LM",Medium/Medium,SUB
237496,D. Mihailovic,USA,66,"CAM, CM, CDM",Medium/Medium,SUB
239259,R. Bushiri,Belgium,66,CB,Medium/Medium,SUB
240751,G. Poussin,France,66,GK,Medium/Medium,SUB
240950,Pedro Gonçalves,Portugal,66,"CAM, CM",Medium/Medium,LCM
242294,J. Cacciabue,Argentina,66,"CDM, CM",Medium/Medium,RCM
243249,J. Ekkelenkamp,Netherlands,66,"CM, CDM",Medium/Medium,RES
244050,W. Burger,Netherlands,66,CM,Medium/Medium,RES
244340,R. Vodišek,Slovenia,66,GK,Medium/Medium,RES
251404,Javi Fernández,Spain,66,CB,Medium/Medium,SUB
225105,Cristo González,Spain,66,"ST, LM, CAM",Medium/Medium,SUB
231445,J. Dasilva,England,66,"CM, CDM",High/Medium,RCM
233018,Kim Dae Won,Korea Republic,66,"LW, ST",High/Medium,LS
233884,C. Pickel,Switzerland,66,"CDM, CM",Medium/High,CDM
235026,O. Richards,England,66,LB,Medium/Medium,LB
237726,N. Venema,Netherlands,66,ST,Medium/Medium,SUB
239936,N. Guerra,Chile,66,ST,Medium/Medium,SUB
240081,I. Lapshov,Russia,66,CB,Medium/Medium,RES
244840,L. Czyborra,Germany,66,LB,High/Medium,LB
245237,I. Saavedra,Chile,66,CM,Medium/Medium,SUB
246011,Víctor,Spain,66,"RM, ST",High/Low,RES
246282,Salva,Spain,66,"RB, CB",Medium/High,SUB
252289,Richard Rodrigues,Brazil,66,ST,Medium/Medium,ST
252703,Adrián Carrasco,Spain,66,"LW, ST, RW",High/Medium,SUB
222836,R. Ledson,England,66,"CDM, CM",Medium/Medium,SUB
225738,Kuki Zalazar,Spain,66,"CAM, RM, ST",High/Medium,RES
228225,W. Harding,England,66,"RWB, RB, CB",Medium/Medium,SUB
229831,O. Rodríguez,Mexico,66,LB,High/Medium,RES
233057,F. Troyansky,Argentina,66,ST,Medium/Low,SUB
233139,C. Itten,Switzerland,66,ST,High/Medium,ST
233397,A. Diawusie,Germany,66,"RM, LM",High/Low,SUB
